week,disease,state,cases,deaths,cfr,report_date,year,temperature_2m_mean,precipitation_sum,relative_humidity_2m_mean,who_country_cases,population,urban_percent,cases_last_week,deaths_last_week,cases_per_100k,rainfall_change,temp_anomaly,week_sin,week_cos
21,Lassa,Unknown,0.0,0.0,0.0,2020-05-24,2020,27.77142857142857,19.4,81.85714285714286,0.0,213996181.0,51.958,0.0,0.0,0.0,0.0,0.2876562499999942,0.5680647467311558,-0.8229838658936564
21,Lassa,Unknown,0.0,0.0,0.0,2020-05-24,2020,27.77142857142857,19.4,81.85714285714286,0.0,213996181.0,51.958,0.0,0.0,0.0,0.0,0.2876562499999942,0.5680647467311558,-0.8229838658936564
21,Lassa,Unknown,0.0,0.0,0.0,2020-05-24,2020,27.77142857142857,19.4,81.85714285714286,0.0,213996181.0,51.958,0.0,0.0,0.0,0.0,0.2876562499999942,0.5680647467311558,-0.8229838658936564
21,Lassa,Unknown,0.0,0.0,0.0,2020-05-24,2020,27.77142857142857,19.4,81.85714285714286,0.0,213996181.0,51.958,0.0,0.0,0.0,0.0,0.2876562499999942,0.5680647467311558,-0.8229838658936564
5,Cholera,Unknown,0.0,0.0,0.0,,2021,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,0.5680647467311558,0.8229838658936564
5,Cholera,Unknown,0.0,0.0,0.0,,2021,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,0.5680647467311558,0.8229838658936564
5,Cholera,Unknown,0.0,0.0,0.0,,2021,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,0.5680647467311558,0.8229838658936564
5,Cholera,Unknown,0.0,0.0,0.0,,2021,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,0.5680647467311558,0.8229838658936564
5,Cholera,Unknown,0.0,0.0,0.0,,2021,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,0.5680647467311558,0.8229838658936564
34,Cholera,Unknown,0.0,0.0,0.0,2021-08-29,2021,25.514285714285712,35.2,87.85714285714286,0.0,218529286.0,52.746,0.0,0.0,0.0,15.800000000000004,-1.969486607142862,-0.8229838658936564,-0.5680647467311559
35,Cholera,Unknown,0.0,0.0,0.0,2021-09-05,2021,25.485714285714288,55.6,88.42857142857143,0.0,218529286.0,52.746,0.0,0.0,0.0,20.4,-1.998058035714287,-0.8854560256532096,-0.4647231720437691
40,Cholera,Unknown,0.0,0.0,0.0,2021-10-10,2021,26.485714285714288,44.6,87.57142857142857,0.0,218529286.0,52.746,0.0,0.0,0.0,-11.0,-0.998058035714287,-0.992708874098054,0.1205366802553232
52,Cholera,Unknown,0.0,0.0,0.0,2021-12-27,2021,27.58,2.5,79.8,0.0,218529286.0,52.746,0.0,0.0,0.0,-42.1,0.09622767857142378,6.432490598706546e-16,1.0
5,Cholera,Unknown,0.0,0.0,0.0,2023-02-04,2023,27.542857142857144,3.8,83.28571428571429,0.0,227882945.0,54.283,0.0,0.0,0.0,1.2999999999999998,0.05908482142856997,0.5680647467311558,0.8229838658936564
5,Cholera,Unknown,0.0,0.0,0.0,2023-02-04,2023,27.542857142857144,3.8,83.28571428571429,0.0,227882945.0,54.283,0.0,0.0,0.0,0.0,0.05908482142856997,0.5680647467311558,0.8229838658936564
28,Cholera,Unknown,0.0,0.0,0.0,2024-07-08,2024,25.74285714285714,44.0,85.57142857142857,0.0,232679478.0,55.03,0.0,0.0,0.0,40.2,-1.7409151785714343,-0.23931566428755743,-0.9709418174260521
28,Cholera,Unknown,0.0,0.0,0.0,2024-07-08,2024,25.74285714285714,44.0,85.57142857142857,0.0,232679478.0,55.03,0.0,0.0,0.0,0.0,-1.7409151785714343,-0.23931566428755743,-0.9709418174260521
1,Measles,Unknown,0.0,0.0,0.0,2025-01-05,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,-24.6,0.05908482142856997,0.12053668025532305,0.992708874098054
1,Measles,Unknown,0.0,0.0,0.0,2025-01-05,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,0.12053668025532305,0.992708874098054
1,Measles,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,0.12053668025532305,0.992708874098054
1,Measles,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,0.12053668025532305,0.992708874098054
1,Measles,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,0.12053668025532305,0.992708874098054
1,Measles,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,0.12053668025532305,0.992708874098054
1,Measles,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,0.12053668025532305,0.992708874098054
1,Measles,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,0.12053668025532305,0.992708874098054
1,Measles,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,0.12053668025532305,0.992708874098054
1,Measles,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,0.12053668025532305,0.992708874098054
1,Measles,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,0.12053668025532305,0.992708874098054
1,Measles,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,0.12053668025532305,0.992708874098054
1,Meningitis,Unknown,0.0,0.0,0.0,2025-01-02,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,0.12053668025532305,0.992708874098054
8,Monkeypox,Unknown,0.0,0.0,0.0,2025-02-20,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,0.8229838658936564,0.5680647467311559
10,Measles,Unknown,0.0,0.0,0.0,2025-03-05,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,0.9350162426854148,0.35460488704253557
10,Measles,Unknown,0.0,0.0,0.0,2025-03-05,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,0.9350162426854148,0.35460488704253557
10,Monkeypox,Unknown,0.0,0.0,0.0,2025-03-06,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,0.9350162426854148,0.35460488704253557
14,Monkeypox,Unknown,0.0,0.0,0.0,2025-04-01,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,0.992708874098054,-0.12053668025532288
19,Monkeypox,Unknown,0.0,0.0,0.0,2025-05-05,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,0.7485107481711013,-0.663122658240795
22,Meningitis,Unknown,0.0,0.0,0.0,2025-06-01,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,0.46472317204376906,-0.8854560256532096
22,Monkeypox,Unknown,0.0,0.0,0.0,2025-06-01,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,0.46472317204376906,-0.8854560256532096
22,Monkeypox,Unknown,0.0,0.0,0.0,2025-06-01,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,0.46472317204376906,-0.8854560256532096
22,Monkeypox,Unknown,0.0,0.0,0.0,2025-06-01,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,0.46472317204376906,-0.8854560256532096
30,Covid-19,Unknown,0.0,0.0,0.0,2025-07-24,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.46472317204376806,-0.8854560256532101
30,Covid-19,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.46472317204376806,-0.8854560256532101
30,Covid-19,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.46472317204376806,-0.8854560256532101
36,Covid-19,Unknown,0.0,0.0,0.0,2025-09-06,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.9350162426854147,-0.3546048870425359
44,Covid-19,Unknown,0.0,0.0,0.0,2025-11-02,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.822983865893657,0.5680647467311548
44,Monkeypox,Unknown,0.0,0.0,0.0,2025-11-01,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.822983865893657,0.5680647467311548
44,Monkeypox,Unknown,0.0,0.0,0.0,2025-11-01,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.822983865893657,0.5680647467311548
44,Monkeypox,Unknown,0.0,0.0,0.0,2025-11-01,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.822983865893657,0.5680647467311548
44,Monkeypox,Unknown,0.0,0.0,0.0,2025-11-01,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.822983865893657,0.5680647467311548
44,Monkeypox,Unknown,0.0,0.0,0.0,2025-11-01,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.822983865893657,0.5680647467311548
45,Cholera,Unknown,0.0,0.0,0.0,2025-11-05,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Lassa,Unknown,0.0,0.0,0.0,2025-11-03,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,2025-11-03,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,2025-11-08,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,2025-11-09,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,2025-11-08,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,2025-11-04,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,2025-11-04,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,2025-11-07,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,2025-11-07,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,2025-11-07,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,2025-11-05,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,2025-11-03,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Monkeypox,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
45,Yellow Fever,Unknown,0.0,0.0,0.0,2025-11-04,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.7485107481711011,0.6631226582407952
46,Monkeypox,Unknown,0.0,0.0,0.0,2025-11-12,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.6631226582407955,0.7485107481711007
47,Monkeypox,Unknown,0.0,0.0,0.0,2025-11-20,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.5680647467311559,0.8229838658936564
47,Monkeypox,Unknown,0.0,0.0,0.0,2025-11-23,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.5680647467311559,0.8229838658936564
47,Monkeypox,Unknown,0.0,0.0,0.0,2025-11-23,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.5680647467311559,0.8229838658936564
48,Lassa,Unknown,0.0,0.0,0.0,2025-11-24,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.4647231720437684,0.88545602565321
48,Lassa,Unknown,0.0,0.0,0.0,2025-11-24,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.4647231720437684,0.88545602565321
48,Lassa,Unknown,0.0,0.0,0.0,2025-11-24,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.4647231720437684,0.88545602565321
48,Lassa,Unknown,0.0,0.0,0.0,2025-11-24,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.4647231720437684,0.88545602565321
48,Lassa,Unknown,0.0,0.0,0.0,2025-11-24,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.4647231720437684,0.88545602565321
48,Lassa,Unknown,0.0,0.0,0.0,2025-11-24,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.4647231720437684,0.88545602565321
48,Lassa,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.4647231720437684,0.88545602565321
48,Lassa,Unknown,0.0,0.0,0.0,,2025,27.542857142857144,19.4,83.28571428571429,0.0,216262733.5,52.352000000000004,0.0,0.0,0.0,0.0,0.05908482142856997,-0.4647231720437684,0.88545602565321
